@relation AgentBattleHistory

@attribute a_x numeric
@attribute a_y numeric
@attribute a_health numeric
@attribute a_stamina numeric
@attribute o_x numeric
@attribute o_y numeric
@attribute o_health numeric
@attribute o_stamina numeric
@attribute a_action {cRest,cMoveUp,cMoveDown,cMoveLeft,cMoveRight,cLeapLeft,cLeapRight,cDefend,cAttackCardinal,cAttackDiagonal,cAttackLong}

@data
4,3,1,1,1,2,2,0,cMoveRight
4,3,1,0,1,2,2,3,cRest
4,3,1,3,1,2,2,1,cMoveLeft
3,3,1,2,2,2,2,0,cRest
3,3,1,5,2,2,2,3,cRest
3,2,3,10,1,2,3,10,cAttackDiagonal
3,2,2,8,1,2,3,8,cAttackCardinal
3,2,1,6,1,2,3,6,cMoveUp
3,3,1,5,1,2,3,4,cDefend
3,3,1,3,3,2,3,1,cDefend
3,3,1,1,3,3,3,0,cMoveUp
3,4,1,0,3,3,3,3,cRest
1,2,3,10,3,2,3,10,cMoveUp
1,3,3,9,2,2,3,9,cDefend
1,3,3,7,2,2,3,7,cAttackCardinal
1,3,3,5,2,2,3,5,cAttackCardinal
1,3,3,3,4,2,3,2,cAttackLong
1,3,3,1,4,2,3,0,cMoveDown
1,2,3,0,4,2,3,3,cRest
1,2,3,3,4,2,3,1,cMoveLeft
0,2,3,2,4,1,3,0,cRest
0,2,3,5,4,1,3,3,cAttackCardinal
0,2,3,3,4,0,3,2,cMoveLeft
0,2,3,2,4,0,3,1,cMoveUp
0,3,3,1,4,0,3,4,cRest
0,3,3,4,4,0,3,7,cAttackLong
0,3,3,2,4,0,3,6,cMoveLeft
0,3,3,1,4,0,3,5,cMoveLeft
0,3,3,0,4,1,3,4,cRest
0,3,3,3,4,0,3,3,cAttackCardinal
0,3,3,1,4,0,3,1,cMoveDown
0,2,3,0,4,0,3,0,cRest
0,2,3,3,4,0,3,3,cMoveLeft
0,2,3,2,3,0,3,2,cMoveDown
0,1,3,1,3,0,3,0,cMoveDown
0,0,3,0,3,0,3,3,cRest
0,0,3,3,3,0,3,2,cAttackLong
0,0,3,1,3,0,3,5,cMoveDown
0,0,3,0,3,0,3,3,cRest
0,0,3,3,1,0,3,0,cMoveUp
0,1,3,2,1,0,3,3,cDefend
0,1,3,0,1,0,3,1,cRest
1,2,3,10,3,2,3,10,cMoveRight
2,2,3,9,3,3,3,9,cLeapRight
4,2,3,6,3,4,3,8,cAttackDiagonal
4,2,3,4,1,4,3,5,cLeapLeft
2,2,3,1,0,4,3,4,cMoveLeft
1,2,3,0,0,4,3,7,cRest
1,2,3,3,0,4,3,10,cAttackCardinal
1,2,3,1,0,4,3,13,cMoveUp
1,3,3,0,0,4,3,15,cRest
1,3,3,3,0,4,3,15,cAttackLong
1,3,3,1,0,4,3,15,cMoveDown
1,2,3,0,0,4,3,15,cRest
1,2,3,3,0,4,3,15,cLeapLeft
0,2,3,0,0,4,3,15,cRest
0,2,3,3,2,4,3,12,cMoveDown
0,1,3,2,4,4,3,9,cMoveRight
1,1,3,1,4,4,3,12,cMoveRight
2,1,3,0,4,4,3,15,cRest
2,1,3,3,4,4,3,15,cDefend
2,1,3,1,4,4,3,15,cMoveLeft
1,1,3,0,4,4,3,15,cRest
1,1,3,3,4,4,3,15,cAttackLong
1,1,3,1,4,4,3,15,cRest
1,1,3,4,4,4,3,15,cMoveLeft
0,1,3,3,4,4,3,15,cAttackLong
0,1,3,1,4,4,3,15,cMoveRight
1,1,3,0,4,4,3,15,cRest
1,1,3,3,4,4,3,15,cMoveUp
1,2,3,2,4,4,3,15,cMoveDown
1,1,3,1,4,4,3,15,cMoveLeft
1,2,3,10,3,2,3,10,cAttackLong
1,2,3,8,3,3,3,9,cRest
1,2,3,11,3,4,3,8,cAttackDiagonal
1,2,3,9,4,4,3,7,cMoveLeft
0,2,3,8,4,4,3,10,cDefend
0,2,3,6,4,4,3,13,cLeapRight
2,2,3,3,4,4,3,15,cAttackDiagonal
2,2,3,1,4,4,3,15,cMoveDown
2,1,3,0,4,4,3,15,cRest
2,1,3,3,4,4,3,15,cLeapRight
4,1,3,0,4,4,3,15,cRest
4,1,3,3,2,4,3,12,cDefend
4,1,3,1,0,4,3,9,cRest
4,1,3,4,0,4,3,12,cAttackLong
4,1,3,2,0,4,3,15,cDefend
4,1,3,0,0,4,3,15,cRest
4,1,3,3,0,4,3,15,cAttackCardinal
4,1,3,1,0,4,3,15,cMoveRight
4,1,3,0,0,4,3,15,cRest
4,1,3,3,0,4,3,15,cLeapLeft
2,1,3,0,0,4,3,15,cRest
2,1,3,3,0,4,3,15,cMoveUp
2,2,3,2,0,4,3,15,cMoveDown
2,1,3,1,0,4,3,15,cMoveUp
2,2,3,0,0,4,3,15,cRest
2,2,3,3,0,4,3,15,cRest
2,2,3,6,0,4,3,15,cMoveDown
2,1,3,5,0,4,3,15,cMoveRight
3,1,3,4,0,4,3,15,cLeapLeft
1,1,3,1,0,4,3,15,cMoveDown
3,2,3,10,1,2,3,10,cMoveUp
3,3,3,9,1,3,3,9,cMoveRight
4,3,3,8,1,4,3,8,cRest
4,3,3,11,0,4,3,7,cMoveRight
4,3,3,10,0,4,3,10,cLeapRight
4,3,3,7,0,4,3,13,cMoveUp
4,4,3,6,0,4,3,15,cLeapLeft
2,4,3,3,0,3,3,14,cRest
2,4,3,6,0,2,3,13,cLeapLeft
0,4,3,3,0,1,3,12,cRest
0,4,3,6,2,1,3,9,cAttackCardinal
0,4,3,4,4,1,3,6,cAttackDiagonal
0,4,3,2,4,0,3,5,cAttackCardinal
0,4,3,0,4,0,3,8,cRest
0,4,3,3,4,0,3,11,cDefend
0,4,3,1,4,0,3,14,cMoveLeft
0,4,3,0,4,0,3,15,cRest
0,4,3,3,4,0,3,15,cAttackCardinal
0,4,3,1,4,0,3,15,cMoveRight
1,4,3,0,4,0,3,15,cRest
1,4,3,3,4,0,3,15,cAttackLong
1,4,3,1,4,0,3,15,cMoveUp
1,4,3,0,4,0,3,15,cRest
1,4,3,3,4,0,3,15,cAttackDiagonal
1,4,3,1,4,0,3,15,cRest
1,4,3,4,4,0,3,15,cMoveRight
2,4,3,3,4,0,3,15,cMoveDown
2,3,3,2,4,0,3,15,cMoveDown
2,2,3,1,4,0,3,15,cMoveRight
3,2,3,0,4,0,3,15,cRest
1,2,3,10,3,2,3,10,cAttackDiagonal
1,2,3,8,3,3,3,9,cDefend
1,2,3,6,3,4,3,8,cAttackCardinal
1,2,3,4,4,4,3,7,cAttackLong
1,2,3,2,4,4,3,10,cAttackDiagonal
1,2,3,0,4,4,3,13,cRest
1,2,3,3,4,4,3,15,cRest
1,2,3,6,4,4,3,15,cMoveRight
2,2,3,5,4,4,3,15,cRest
2,2,3,8,4,4,3,15,cAttackDiagonal
2,2,3,6,4,4,3,15,cLeapLeft
0,2,3,3,4,4,3,15,cAttackLong
0,2,3,1,4,4,3,15,cMoveUp
0,3,3,0,4,4,3,15,cRest
0,3,3,3,4,4,3,15,cMoveLeft
0,3,3,2,4,4,3,15,cAttackCardinal
0,3,3,0,4,4,3,15,cRest
0,3,3,3,4,4,3,15,cRest
0,3,3,6,4,4,3,15,cMoveDown
0,2,3,5,4,4,3,15,cMoveRight
1,2,3,4,4,4,3,15,cMoveDown
1,1,3,3,4,4,3,15,cAttackCardinal
1,1,3,1,4,4,3,15,cMoveUp
1,2,3,0,4,4,3,15,cRest
1,2,3,3,4,4,3,15,cMoveLeft
0,2,3,2,4,4,3,15,cRest
0,2,3,5,4,4,3,15,cAttackLong
0,2,3,3,4,4,3,15,cAttackLong
0,2,3,1,4,4,3,15,cMoveUp
0,3,3,0,4,4,3,15,cRest
3,2,3,10,1,2,3,10,cDefend
3,2,3,8,1,3,3,9,cMoveDown
3,1,3,7,1,4,3,8,cDefend
3,1,3,5,0,4,3,7,cMoveDown
3,0,3,4,0,4,3,10,cLeapLeft
1,0,3,1,0,4,3,13,cMoveDown
1,0,3,0,0,4,3,15,cRest
1,0,3,3,0,4,3,15,cDefend
1,0,3,1,0,4,3,15,cMoveUp
1,1,3,0,0,4,3,15,cRest
1,1,3,3,0,4,3,15,cRest
1,1,3,6,0,4,3,15,cMoveUp
1,2,3,5,0,4,3,15,cAttackDiagonal
1,2,3,3,0,4,3,15,cLeapRight
3,2,3,0,0,4,3,15,cRest
3,2,3,3,0,4,3,15,cDefend
3,2,3,1,0,4,3,15,cMoveLeft
2,2,3,0,0,4,3,15,cRest
2,2,3,3,0,4,3,15,cAttackLong
2,2,3,1,0,4,3,15,cRest
2,2,3,4,0,4,3,15,cAttackDiagonal
2,2,3,2,0,4,3,15,cMoveDown
2,1,3,1,0,4,3,15,cMoveRight
3,1,3,0,0,4,3,15,cRest
3,1,3,3,0,4,3,15,cAttackCardinal
3,1,3,1,0,4,3,15,cMoveLeft
2,1,3,0,0,4,3,15,cRest
2,1,3,3,0,4,3,15,cDefend
2,1,3,1,0,4,3,15,cRest
2,1,3,4,0,4,3,15,cAttackCardinal
1,2,3,10,3,2,3,10,cDefend
1,2,3,8,3,2,3,8,cMoveRight
2,2,2,7,3,2,3,6,cMoveDown
2,1,2,6,3,2,3,4,cDefend
2,1,2,4,3,2,3,2,cMoveDown
2,0,2,3,3,2,3,0,cRest
2,0,2,6,3,2,3,3,cDefend
2,0,2,4,3,1,3,2,cMoveRight
3,0,2,3,3,1,3,0,cMoveRight
4,0,2,2,3,1,3,3,cMoveLeft
3,0,2,1,3,1,3,1,cMoveUp
3,1,2,0,3,0,3,0,cRest
3,1,2,3,3,0,3,3,cMoveLeft
2,1,2,2,3,0,3,1,cAttackDiagonal
2,1,2,0,3,1,3,0,cRest
2,1,2,3,3,1,3,3,cMoveRight
3,1,1,2,3,1,3,1,cMoveLeft
2,1,1,1,3,1,3,4,cRest
3,2,3,10,1,2,3,10,cLeapRight
4,2,3,7,1,2,3,8,cMoveUp
4,3,3,6,3,2,3,5,cMoveRight
4,3,2,5,3,2,3,3,cDefend
4,3,2,3,3,2,3,1,cRest
4,3,2,6,3,3,3,0,cLeapLeft
2,3,2,3,3,3,3,3,cMoveUp
2,4,2,2,3,3,3,1,cMoveLeft
1,4,2,1,3,4,3,0,cMoveDown
1,3,2,0,3,4,3,3,cRest
1,3,2,3,1,4,3,0,cDefend
1,3,2,1,1,4,3,3,cMoveLeft
0,3,2,0,1,4,3,1,cRest
0,3,2,3,1,3,3,0,cMoveRight
1,3,2,2,1,3,3,3,cMoveDown
1,2,1,1,1,3,3,1,cMoveLeft
0,2,1,0,1,2,3,0,cRest
0,2,1,3,1,2,3,3,cMoveUp
0,3,1,2,1,2,3,1,cAttackCardinal
0,3,1,0,1,3,2,0,cRest
0,3,1,3,1,3,2,3,cAttackDiagonal
1,2,3,10,3,2,3,10,cLeapRight
3,2,3,7,3,3,3,9,cAttackDiagonal
3,2,3,5,1,3,3,6,cDefend
3,2,3,3,1,4,3,5,cDefend
3,2,3,1,0,4,3,4,cMoveDown
3,1,3,0,0,4,3,7,cRest
3,1,3,3,0,4,3,10,cAttackLong
3,1,3,1,0,4,3,13,cMoveDown
3,0,3,0,0,4,3,15,cRest
3,0,3,3,0,4,3,15,cAttackLong
3,0,3,1,0,4,3,15,cRest
3,0,3,4,0,4,3,15,cLeapRight
4,0,3,1,0,4,3,15,cMoveRight
4,0,3,0,0,4,3,15,cRest
4,0,3,3,0,4,3,15,cLeapRight
4,0,3,0,0,4,3,15,cRest
4,0,3,3,0,4,3,15,cRest
4,0,3,6,0,4,3,15,cAttackCardinal
4,0,3,4,0,4,3,15,cLeapLeft
2,0,3,1,0,4,3,15,cMoveRight
3,0,3,0,0,4,3,15,cRest
3,0,3,3,0,4,3,15,cMoveRight
4,0,3,2,0,4,3,15,cMoveDown
4,0,3,1,0,4,3,15,cMoveRight
4,0,3,0,0,4,3,15,cRest
4,0,3,3,0,4,3,15,cRest
4,0,3,6,0,4,3,15,cAttackCardinal
4,0,3,4,0,4,3,15,cMoveUp
4,1,3,3,0,4,3,15,cLeapLeft
2,1,3,0,0,4,3,15,cRest
3,2,3,10,1,2,3,10,cMoveLeft
2,2,3,9,1,3,3,9,cAttackDiagonal
2,2,3,7,1,3,3,7,cMoveDown
2,1,3,6,1,2,3,6,cLeapRight
4,1,3,3,1,2,3,4,cRest
4,1,3,6,0,2,3,1,cLeapLeft
2,1,3,3,0,1,3,0,cAttackDiagonal
2,1,3,1,0,1,3,3,cMoveUp
2,2,3,0,0,1,3,6,cRest
2,2,3,3,0,1,3,3,cMoveLeft
1,2,3,2,0,1,3,0,cDefend
1,2,3,0,0,1,3,3,cRest
1,2,3,3,0,2,3,2,cLeapRight
3,2,3,0,0,2,3,0,cRest
3,2,3,3,0,2,3,3,cAttackDiagonal
3,2,3,1,1,2,3,2,cMoveRight
4,2,3,0,1,3,3,1,cRest
4,2,3,3,0,3,3,0,cMoveDown
4,1,3,2,0,3,3,3,cMoveUp
4,2,3,1,2,3,3,0,cMoveRight
4,2,3,0,2,3,3,3,cRest
4,2,3,3,2,3,3,1,cMoveRight
4,2,3,2,2,3,3,4,cAttackCardinal
4,2,3,0,0,3,3,1,cRest
4,2,3,3,0,4,3,0,cAttackCardinal
4,2,3,1,0,4,3,3,cMoveDown
4,1,3,0,0,4,3,1,cRest
4,1,3,3,0,4,3,0,cRest
4,1,3,6,0,4,3,3,cLeapRight
4,1,3,3,0,3,3,2,cLeapLeft
3,2,3,10,1,2,3,10,cMoveDown
3,1,3,9,1,3,3,9,cMoveLeft
2,1,3,8,1,4,3,8,cAttackCardinal
2,1,3,6,0,4,3,7,cAttackLong
2,1,3,4,0,4,3,10,cDefend
2,1,3,2,0,4,3,13,cMoveUp
2,2,3,1,0,4,3,15,cMoveRight
3,2,3,0,0,4,3,15,cRest
3,2,3,3,0,4,3,15,cMoveRight
4,2,3,2,0,4,3,15,cMoveDown
4,1,3,1,0,4,3,15,cMoveDown
4,0,3,0,0,4,3,15,cRest
4,0,3,3,0,4,3,15,cMoveUp
4,1,3,2,0,4,3,15,cAttackCardinal
4,1,3,0,0,4,3,15,cRest
4,1,3,3,0,4,3,15,cAttackCardinal
4,1,3,1,0,4,3,15,cMoveRight
4,1,3,0,0,4,3,15,cRest
4,1,3,3,0,4,3,15,cLeapLeft
2,1,3,0,0,4,3,15,cRest
2,1,3,3,0,4,3,15,cLeapLeft
0,1,3,0,0,4,3,15,cRest
0,1,3,3,2,4,3,12,cAttackDiagonal
0,1,3,1,4,4,3,9,cRest
0,1,3,4,4,4,3,12,cAttackCardinal
0,1,3,2,4,4,3,15,cAttackLong
0,1,3,0,4,4,3,15,cRest
0,1,3,3,4,4,3,15,cDefend
0,1,3,1,4,4,3,15,cMoveUp
0,2,3,0,4,4,3,15,cRest
1,2,3,10,3,2,3,10,cRest
1,2,3,13,2,2,3,9,cMoveDown
1,1,3,12,2,2,3,12,cLeapLeft
0,1,3,9,2,2,3,15,cDefend
0,1,3,7,2,1,3,14,cMoveRight
1,1,2,6,2,1,3,12,cLeapRight
3,1,2,3,2,1,3,10,cLeapRight
4,1,2,0,1,1,3,9,cRest
4,1,2,3,1,1,3,7,cMoveUp
4,2,2,2,0,1,3,6,cAttackCardinal
4,2,2,0,1,1,3,5,cRest
4,2,2,3,2,1,3,4,cAttackDiagonal
4,2,2,1,4,1,3,1,cMoveLeft
3,2,2,0,3,1,3,0,cRest
3,2,2,3,3,1,3,3,cLeapLeft
1,2,2,0,4,1,3,0,cRest
1,2,2,3,4,1,3,3,cDefend
1,2,2,1,4,1,3,6,cRest
1,2,2,4,4,0,3,5,cMoveLeft
0,2,2,3,4,0,3,4,cLeapLeft
0,2,2,0,4,0,3,3,cRest
0,2,2,3,4,0,3,1,cAttackDiagonal
0,2,2,1,4,0,3,0,cMoveLeft
0,2,2,0,4,0,3,3,cRest
0,2,2,3,4,0,3,1,cDefend
0,2,2,1,4,0,3,0,cRest
0,2,2,4,4,0,3,3,cMoveRight
1,2,2,3,2,0,3,0,cAttackDiagonal
1,2,2,1,2,0,3,3,cRest
1,2,2,4,2,0,3,6,cMoveDown
3,2,3,10,1,2,3,10,cLeapLeft
1,2,3,7,1,1,3,9,cAttackCardinal
1,2,3,5,2,1,3,8,cDefend
1,2,3,3,2,2,3,7,cRest
1,2,3,6,2,2,3,10,cDefend
1,2,3,4,1,2,3,9,cLeapLeft
0,2,3,1,0,2,3,8,cRest
0,2,2,4,0,2,3,6,cAttackDiagonal
0,2,1,2,0,2,2,4,cRest
0,2,1,5,0,2,2,7,cRest
0,2,1,8,1,2,2,6,cRest
0,2,1,11,1,2,2,4,cLeapLeft
0,2,1,8,2,2,2,3,cLeapRight
2,2,1,5,2,1,2,2,cMoveDown
2,1,1,4,2,0,2,1,cLeapRight
4,1,1,1,2,0,2,0,cRest
4,1,1,4,2,0,2,3,cRest
4,1,1,7,1,0,2,2,cMoveLeft
3,1,1,6,1,0,2,0,cAttackDiagonal
3,1,1,4,1,0,2,3,cAttackCardinal
3,1,1,2,2,0,2,2,cMoveRight
4,1,1,1,2,1,2,1,cMoveRight
4,1,1,0,1,1,2,0,cRest
4,1,1,3,1,1,2,3,cAttackLong
4,1,1,1,3,1,1,0,cRest
4,1,1,4,3,1,1,3,cLeapLeft
2,1,1,1,4,1,1,0,cMoveDown
2,0,1,0,4,1,1,3,cRest
2,0,1,3,4,1,1,1,cAttackLong
2,0,1,1,4,2,1,0,cMoveLeft
1,2,3,10,3,2,3,10,cLeapLeft
0,2,3,7,3,2,3,8,cRest
0,2,3,10,1,2,3,5,cAttackCardinal
0,2,2,8,1,2,2,3,cAttackCardinal
0,2,1,6,1,2,1,1,cMoveUp
0,3,1,5,0,2,1,0,cRest
0,3,1,8,0,2,1,3,cLeapLeft
1,2,3,10,3,2,3,10,cAttackDiagonal
1,2,3,8,3,3,3,9,cRest
1,2,3,11,3,4,3,8,cDefend
1,2,3,9,4,4,3,7,cMoveDown
1,1,3,8,4,4,3,10,cAttackDiagonal
1,1,3,6,4,4,3,13,cLeapLeft
0,1,3,3,4,4,3,15,cMoveUp
0,2,3,2,4,4,3,15,cMoveLeft
0,2,3,1,4,4,3,15,cRest
0,2,3,4,4,4,3,15,cMoveLeft
0,2,3,3,4,4,3,15,cMoveRight
1,2,3,2,4,4,3,15,cAttackLong
1,2,3,0,4,4,3,15,cRest
1,2,3,3,4,4,3,15,cRest
1,2,3,6,4,4,3,15,cMoveDown
1,1,3,5,4,4,3,15,cLeapLeft
0,1,3,2,4,4,3,15,cAttackCardinal
0,1,3,0,4,4,3,15,cRest
0,1,3,3,4,4,3,15,cMoveUp
0,2,3,2,4,4,3,15,cAttackDiagonal
0,2,3,0,4,4,3,15,cRest
0,2,3,3,4,4,3,15,cLeapLeft
0,2,3,0,4,4,3,15,cRest
0,2,3,3,4,4,3,15,cDefend
0,2,3,1,4,4,3,15,cMoveRight
1,2,3,0,4,4,3,15,cRest
1,2,3,3,4,4,3,15,cAttackCardinal
1,2,3,1,4,4,3,15,cMoveLeft
0,2,3,0,4,4,3,15,cRest
0,2,3,3,4,4,3,15,cMoveLeft
3,2,3,10,1,2,3,10,cAttackCardinal
3,2,2,8,1,2,3,8,cAttackCardinal
3,2,1,6,1,2,3,6,cAttackCardinal
3,2,3,10,1,2,3,10,cDefend
3,2,3,8,1,2,3,8,cAttackLong
3,2,2,6,1,2,2,6,cDefend
3,2,2,4,1,2,2,4,cAttackLong
3,2,1,2,1,2,1,2,cAttackDiagonal
3,2,3,10,1,2,3,10,cDefend
3,2,3,8,1,2,3,13,cAttackDiagonal
3,2,3,6,3,2,2,10,cRest
3,2,3,9,4,2,2,7,cAttackCardinal
3,2,3,7,4,1,2,6,cLeapRight
4,2,3,4,4,1,2,4,cDefend
4,2,3,2,4,1,2,3,cMoveRight
4,2,2,1,4,1,2,1,cRest
4,2,2,4,4,2,2,0,cDefend
4,2,2,2,4,2,2,3,cDefend
4,2,2,0,4,2,2,2,cRest
4,2,2,3,4,3,2,1,cMoveUp
4,3,2,2,4,4,2,0,cRest
4,3,2,5,4,4,2,3,cRest
4,3,2,8,4,4,2,0,cRest
4,3,2,11,4,4,2,3,cDefend
4,3,2,9,4,4,2,1,cAttackDiagonal
4,3,2,7,4,4,2,0,cLeapLeft
2,3,2,4,4,4,2,3,cMoveLeft
1,3,2,3,4,4,2,1,cMoveUp
1,4,2,2,3,4,2,0,cAttackDiagonal
1,4,2,0,3,4,2,3,cRest
1,4,2,3,3,4,2,6,cAttackDiagonal
1,4,2,1,3,4,2,4,cRest
1,4,2,4,3,4,2,2,cMoveDown
1,3,2,3,3,4,2,0,cMoveLeft
0,3,2,2,3,4,2,3,cAttackLong
0,3,2,0,2,4,2,2,cRest
0,3,2,3,2,3,2,1,cMoveDown
0,2,2,2,2,2,2,0,cMoveLeft
1,2,3,10,3,2,3,10,cLeapRight
3,2,3,7,3,3,3,9,cAttackLong
3,2,3,5,1,3,3,6,cAttackDiagonal
3,2,3,3,1,4,3,5,cDefend
3,2,3,1,0,4,3,4,cMoveRight
4,2,3,0,0,4,3,7,cRest
4,2,3,3,0,4,3,10,cMoveUp
4,3,3,2,0,4,3,13,cMoveLeft
3,3,3,1,0,4,3,15,cMoveUp
3,4,3,0,0,4,3,15,cRest
3,4,3,3,0,3,3,14,cLeapLeft
1,4,3,0,0,2,3,13,cRest
1,4,3,3,0,1,3,12,cLeapLeft
0,4,3,0,0,0,3,11,cRest
0,4,3,3,2,0,3,8,cLeapLeft
0,4,3,0,4,0,3,5,cRest
0,4,3,3,4,0,3,8,cAttackLong
0,4,3,1,4,0,3,11,cMoveUp
0,4,3,0,4,0,3,14,cRest
0,4,3,3,4,0,3,15,cMoveRight
1,4,3,2,4,0,3,15,cAttackDiagonal
1,4,3,0,4,0,3,15,cRest
1,4,3,3,4,0,3,15,cMoveLeft
0,4,3,2,4,0,3,15,cMoveDown
0,3,3,1,4,0,3,15,cMoveLeft
0,3,3,0,4,0,3,15,cRest
0,3,3,3,4,0,3,15,cRest
0,3,3,6,4,0,3,15,cDefend
0,3,3,4,4,0,3,15,cAttackLong
0,3,3,2,4,0,3,15,cMoveRight
1,2,3,10,3,2,3,10,cMoveUp
1,3,3,9,3,3,3,9,cAttackDiagonal
1,3,3,7,3,4,3,8,cLeapRight
3,3,3,4,4,4,3,7,cLeapLeft
1,3,3,1,4,4,3,10,cMoveLeft
0,3,3,0,4,4,3,13,cRest
0,3,3,3,4,4,3,15,cMoveUp
0,4,3,2,4,4,3,15,cAttackDiagonal
0,4,3,0,4,3,3,14,cRest
0,4,3,3,4,2,3,13,cMoveLeft
0,4,3,2,4,1,3,12,cMoveLeft
0,4,3,1,4,0,3,11,cMoveDown
0,3,3,0,4,0,3,14,cRest
0,3,3,3,4,0,3,15,cDefend
0,3,3,1,4,0,3,15,cRest
0,3,3,4,4,0,3,15,cDefend
0,3,3,2,4,0,3,15,cMoveLeft
0,3,3,1,4,0,3,15,cMoveRight
1,3,3,0,4,0,3,15,cRest
1,3,3,3,4,0,3,15,cMoveRight
2,3,3,2,4,0,3,15,cAttackLong
2,3,3,0,4,0,3,15,cRest
2,3,3,3,4,0,3,15,cMoveRight
3,3,3,2,4,0,3,15,cMoveDown
3,2,3,1,4,0,3,15,cMoveLeft
2,2,3,0,4,0,3,15,cRest
2,2,3,3,4,0,3,15,cAttackCardinal
2,2,3,1,4,0,3,15,cMoveDown
2,1,3,0,4,0,3,15,cRest
2,1,3,3,4,0,3,15,cMoveLeft
1,2,3,10,3,2,3,10,cMoveRight
2,2,2,9,3,2,3,8,cAttackLong
2,2,1,7,3,2,2,6,cAttackLong
1,2,3,10,3,2,3,10,cDefend
1,2,3,8,3,2,3,8,cMoveRight
2,2,2,7,3,2,3,6,cMoveLeft
1,2,2,6,3,2,3,4,cMoveDown
1,1,2,5,3,2,3,2,cAttackCardinal
1,1,2,3,3,1,3,1,cMoveRight
2,1,2,2,2,1,3,0,cMoveDown
2,0,2,1,2,1,3,3,cMoveUp
2,1,1,0,2,1,3,1,cRest
2,1,1,3,2,1,3,4,cLeapLeft
0,1,1,0,2,1,3,2,cRest
1,2,3,10,3,2,3,10,cLeapRight
3,2,2,7,3,2,3,8,cAttackLong
3,2,1,5,3,2,2,6,cMoveDown
3,2,3,10,1,2,3,10,cMoveLeft
2,2,3,9,1,3,3,9,cMoveLeft
1,2,3,8,1,4,3,8,cLeapRight
3,2,3,5,3,4,3,5,cAttackCardinal
3,2,3,3,1,4,3,2,cAttackLong
3,2,3,1,0,4,3,1,cMoveRight
4,2,3,0,0,4,3,4,cRest
4,2,3,3,0,4,3,7,cMoveLeft
3,2,3,2,0,4,3,10,cAttackCardinal
3,2,3,0,0,4,3,13,cRest
3,2,3,3,0,4,3,15,cLeapLeft
1,2,3,0,0,4,3,15,cRest
1,2,3,3,0,4,3,15,cLeapRight
3,2,3,0,0,4,3,15,cRest
3,2,3,3,0,4,3,15,cMoveUp
3,3,3,2,0,4,3,15,cRest
3,3,3,5,0,4,3,15,cMoveLeft
2,3,3,4,0,4,3,15,cMoveRight
3,3,3,3,0,4,3,15,cMoveDown
3,2,3,2,0,4,3,15,cMoveRight
4,2,3,1,0,4,3,15,cMoveRight
4,2,3,0,0,4,3,15,cRest
4,2,3,3,0,4,3,15,cMoveUp
4,3,3,2,0,4,3,15,cRest
4,3,3,5,0,4,3,15,cAttackLong
4,3,3,3,0,4,3,15,cMoveRight
4,3,3,2,0,4,3,15,cMoveDown
4,2,3,1,0,4,3,15,cRest
4,2,3,4,0,4,3,15,cRest
4,2,3,7,0,4,3,15,cAttackLong
3,2,3,10,1,2,3,10,cAttackLong
3,2,2,8,1,2,2,8,cMoveDown
3,1,2,7,1,2,2,6,cMoveLeft
2,1,2,6,3,2,2,3,cAttackCardinal
2,1,1,4,3,2,2,1,cLeapRight
4,1,1,1,3,1,2,0,cRest
4,1,1,4,3,1,2,3,cRest
1,2,3,10,3,2,3,10,cMoveLeft
0,2,3,9,3,2,3,8,cAttackLong
0,2,3,7,1,2,2,5,cMoveUp
0,3,3,6,1,2,2,3,cMoveDown
0,2,3,5,1,2,2,1,cRest
0,2,3,8,0,2,2,0,cLeapRight
2,2,3,5,0,2,2,3,cLeapRight
4,2,3,2,0,2,2,1,cAttackLong
4,2,3,0,1,2,2,0,cRest
4,2,3,3,1,2,2,3,cAttackLong
4,2,3,1,3,2,1,0,cMoveRight
4,2,3,0,3,2,1,3,cRest
4,2,2,3,3,2,1,1,cDefend
4,2,2,1,4,2,1,0,cMoveUp
4,3,2,0,4,2,1,3,cRest
4,3,1,3,4,2,1,1,cMoveRight
4,3,1,2,4,3,1,0,cMoveRight
4,3,1,1,4,3,1,3,cMoveRight
3,2,3,10,1,2,3,10,cAttackDiagonal
3,2,3,8,2,2,3,9,cMoveUp
3,3,3,7,0,2,3,6,cLeapLeft
1,3,3,4,0,2,3,4,cLeapLeft
0,3,3,1,2,2,3,1,cMoveDown
0,2,3,0,2,2,3,4,cRest
0,2,3,3,2,3,3,3,cMoveRight
1,2,2,2,2,3,3,1,cMoveLeft
0,2,2,1,3,3,3,0,cMoveUp
0,3,2,0,3,3,3,3,cRest
0,3,2,3,2,3,3,2,cLeapRight
2,3,1,0,2,3,3,0,cRest
2,3,1,3,2,3,3,3,cMoveRight
1,2,3,10,3,2,3,10,cDefend
1,2,3,8,4,2,3,7,cLeapRight
3,2,3,5,4,2,3,4,cMoveDown
3,1,3,4,4,2,3,3,cMoveUp
3,2,3,3,4,2,3,0,cLeapLeft
1,2,3,0,4,2,3,3,cRest
1,2,3,3,4,2,3,2,cAttackLong
1,2,3,1,4,1,3,1,cMoveDown
1,1,3,0,4,0,3,0,cRest
1,1,3,3,4,0,3,3,cRest
1,1,3,6,4,0,3,1,cRest
1,1,3,9,4,0,3,4,cAttackCardinal
1,1,3,7,4,1,3,3,cMoveDown
